source_file,test_group,code_family,code_id,code_type,standard,N,K,code_rate,decoder,modulation,ebn0_db,snr_db,frames,error_frames,bit_errors,ber,fer,throughput_mbps,goodput_mbps,fps,avg_frame_latency_ms,tx_throughput_mbps,rx_demod_throughput_mbps,fec_throughput_mbps,tx_latency_ms,rx_demod_latency_ms,fec_latency_ms,notes
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,2.0,2.79,2000.0,2000.0,NA,NA,1.0,NA,0.0,45.2,NA,NA,224.11,3.69,NA,0.347,21.0707,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,4.0,4.79,2000.0,2000.0,NA,NA,1.0,NA,0.0,44.78,NA,NA,224.93,3.65,NA,0.3457,21.2751,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,6.0,6.79,2000.0,6.0,NA,NA,0.003,NA,8.99,115.94,NA,NA,228.73,10.25,NA,0.34,7.5899,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,8.0,8.79,2000.0,0.0,NA,NA,0.0,NA,17.3,222.52,NA,NA,229.35,22.41,NA,0.3391,3.4692,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,10.0,10.79,2000.0,0.0,NA,NA,0.0,NA,23.45,301.55,NA,NA,231.93,33.6,NA,0.3353,2.3145,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,12.0,12.79,2000.0,0.0,NA,NA,0.0,NA,29.29,376.71,NA,NA,234.41,46.39,NA,0.3317,1.6761,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,14.0,14.79,2000.0,0.0,NA,NA,0.0,NA,31.95,410.87,NA,NA,223.44,54.0,NA,0.348,1.4399,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,16.0,16.79,2000.0,0.0,NA,NA,0.0,NA,38.18,490.94,NA,NA,231.33,72.69,NA,0.3361,1.0697,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,0.0,-0.85,2000.0,2000.0,NA,NA,1.0,NA,0.0,83.71,NA,NA,1077.04,4.58,NA,0.0495,11.6333,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,2.0,1.15,2000.0,2000.0,NA,NA,1.0,NA,0.0,83.94,NA,NA,1095.28,4.59,NA,0.0486,11.6038,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,4.0,3.15,2000.0,0.0,NA,NA,0.0,NA,45.75,858.76,NA,NA,1173.45,56.74,NA,0.0454,0.9391,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,6.0,5.15,2000.0,0.0,NA,NA,0.0,NA,70.61,1325.25,NA,NA,1178.28,100.86,NA,0.0452,0.5283,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,8.0,7.15,2000.0,0.0,NA,NA,0.0,NA,95.36,1789.84,NA,NA,1178.25,160.48,NA,0.0452,0.332,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,10.0,9.15,2000.0,0.0,NA,NA,0.0,NA,95.98,1801.44,NA,NA,1190.55,160.94,NA,0.0448,0.3311,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,12.0,11.15,2000.0,0.0,NA,NA,0.0,NA,95.39,1790.34,NA,NA,1190.24,159.73,NA,0.0448,0.3336,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,14.0,13.15,2000.0,0.0,NA,NA,0.0,NA,96.23,1806.05,NA,NA,1182.7,161.56,NA,0.045,0.3298,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_bpsk_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,bpsk,16.0,15.15,2000.0,0.0,NA,NA,0.0,NA,95.07,1784.26,NA,NA,1177.67,159.28,NA,0.0452,0.3345,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,0.0,2.16,2000.0,2000.0,NA,NA,1.0,NA,0.0,79.27,NA,NA,1839.81,8.81,NA,0.0579,12.1017,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,2.0,4.16,2000.0,2000.0,NA,NA,1.0,NA,0.0,79.62,NA,NA,1809.97,8.84,NA,0.0589,12.053,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,4.0,6.16,2000.0,0.0,NA,NA,0.0,NA,73.75,692.08,NA,NA,2154.43,98.0,NA,0.0495,1.0873,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,6.0,8.16,2000.0,0.0,NA,NA,0.0,NA,109.0,1022.88,NA,NA,2148.21,171.24,NA,0.0496,0.6223,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,8.0,10.16,2000.0,0.0,NA,NA,0.0,NA,143.52,1346.83,NA,NA,2198.17,272.94,NA,0.0485,0.3904,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,10.0,12.16,2000.0,0.0,NA,NA,0.0,NA,142.08,1333.34,NA,NA,2166.61,269.71,NA,0.0492,0.3951,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,12.0,14.16,2000.0,0.0,NA,NA,0.0,NA,144.23,1353.48,NA,NA,2201.98,275.85,NA,0.0484,0.3863,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,14.0,16.16,2000.0,0.0,NA,NA,0.0,NA,141.63,1329.12,NA,NA,2140.64,268.44,NA,0.0498,0.397,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_qpsk_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,qpsk,16.0,18.16,2000.0,0.0,NA,NA,0.0,NA,138.81,1302.61,NA,NA,2181.34,258.72,NA,0.0489,0.4119,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,0.0,5.17,2000.0,2000.0,NA,NA,1.0,NA,0.0,60.92,NA,NA,2520.94,13.76,NA,0.0845,15.4877,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,2.0,7.17,2000.0,2000.0,NA,NA,1.0,NA,0.0,60.58,NA,NA,2499.89,13.66,NA,0.0853,15.607,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,4.0,9.17,2000.0,2000.0,NA,NA,1.0,NA,0.0,59.46,NA,NA,2280.4,13.42,NA,0.0935,15.8829,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,6.0,11.17,2000.0,2000.0,NA,NA,1.0,NA,0.0,61.32,NA,NA,2382.17,13.85,NA,0.0895,15.3842,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,8.0,13.17,2000.0,0.0,NA,NA,0.0,NA,99.62,467.41,NA,NA,2517.13,154.21,NA,0.0847,1.382,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,10.0,15.17,2000.0,0.0,NA,NA,0.0,NA,150.72,707.19,NA,NA,2681.78,275.34,NA,0.0795,0.774,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,12.0,17.17,2000.0,0.0,NA,NA,0.0,NA,181.95,853.75,NA,NA,2606.83,394.5,NA,0.0818,0.5402,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,14.0,19.17,2000.0,0.0,NA,NA,0.0,NA,181.68,852.47,NA,NA,2557.83,397.17,NA,0.0833,0.5366,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_16qam_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,16qam,16.0,21.17,2000.0,0.0,NA,NA,0.0,NA,179.26,841.12,NA,NA,2601.06,385.55,NA,0.0819,0.5528,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,0.0,6.93,2000.0,2000.0,NA,NA,1.0,NA,0.0,54.95,NA,NA,945.54,19.16,NA,0.3381,16.6881,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,2.0,8.93,2000.0,2000.0,NA,NA,1.0,NA,0.0,56.38,NA,NA,923.76,19.73,NA,0.3461,16.1997,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,4.0,10.93,2000.0,2000.0,NA,NA,1.0,NA,0.0,55.25,NA,NA,951.45,19.33,NA,0.336,16.5396,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,6.0,12.93,2000.0,2000.0,NA,NA,1.0,NA,0.0,55.92,NA,NA,938.87,19.56,NA,0.3405,16.3447,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,8.0,14.93,2000.0,2000.0,NA,NA,1.0,NA,0.0,54.97,NA,NA,937.28,19.25,NA,0.3411,16.6105,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,10.0,16.93,2000.0,2000.0,NA,NA,1.0,NA,0.0,55.93,NA,NA,939.54,19.58,NA,0.3403,16.3293,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,12.0,18.93,2000.0,0.0,NA,NA,0.0,NA,117.11,366.34,NA,NA,948.85,227.71,NA,0.3369,1.4039,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,14.0,20.93,2000.0,0.0,NA,NA,0.0,NA,138.06,431.87,NA,NA,943.49,312.84,NA,0.3388,1.0219,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_5_6_64qam_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_5_6,LDPC,DVB-S2,16200,13320,0.822222222222222,CUDA BP,64qam,16.0,22.93,2000.0,0.0,NA,NA,0.0,NA,166.67,521.36,NA,NA,965.76,458.48,NA,0.331,0.6973,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_nr_ldpc_polar_mcs_ebn0_0_2_16_20260602_215345\offline_gpu\LDPC_5G_BG1_N128_K64_H_bpsk_cuda-bp-osd_EbN0_0dB.log,new_nr_throughput,NR-LDPC,LDPC_5G_BG1_N128_K64_H,LDPC,5G NR,138,66,0.4782608695652174,CUDA BP-OSD,bpsk,0.0,NA,10000.0,0.0,NA,NA,NA,NA,8.26,2086.28,NA,NA,93.72,10.78,NA,0.0423,0.3674,throughput-only OK: ; active_sc=552.0
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_nr_ldpc_polar_mcs_ebn0_0_2_16_20260602_215345\offline_gpu\LDPC_5G_BG1_N128_K64_H_bpsk_cuda-bp-osd_EbN0_2dB.log,new_nr_throughput,NR-LDPC,LDPC_5G_BG1_N128_K64_H,LDPC,5G NR,138,66,0.4782608695652174,CUDA BP-OSD,bpsk,2.0,NA,10000.0,0.0,NA,NA,NA,NA,11.19,2825.95,NA,NA,101.9,16.04,NA,0.0389,0.2468,throughput-only OK: ; active_sc=552.0
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_nr_ldpc_polar_mcs_ebn0_0_2_16_20260602_215345\offline_gpu\LDPC_5G_BG1_N128_K64_H_bpsk_cuda-bp-osd_EbN0_4dB.log,new_nr_throughput,NR-LDPC,LDPC_5G_BG1_N128_K64_H,LDPC,5G NR,138,66,0.4782608695652174,CUDA BP-OSD,bpsk,4.0,NA,10000.0,0.0,NA,NA,NA,NA,12.76,3221.61,NA,NA,85.16,19.88,NA,0.0465,0.1992,throughput-only OK: ; active_sc=552.0
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_nr_ldpc_polar_mcs_ebn0_0_2_16_20260602_215345\offline_gpu\LDPC_5G_BG1_N128_K64_H_bpsk_cuda-bp-osd_EbN0_6dB.log,new_nr_throughput,NR-LDPC,LDPC_5G_BG1_N128_K64_H,LDPC,5G NR,138,66,0.4782608695652174,CUDA BP-OSD,bpsk,6.0,NA,10000.0,0.0,NA,NA,NA,NA,27.45,6931.71,NA,NA,86.71,115.59,NA,0.0457,0.0343,throughput-only OK: ; active_sc=552.0
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_nr_ldpc_polar_mcs_ebn0_0_2_16_20260602_215345\offline_gpu\LDPC_5G_BG1_N128_K64_H_bpsk_cuda-bp-osd_EbN0_8dB.log,new_nr_throughput,NR-LDPC,LDPC_5G_BG1_N128_K64_H,LDPC,5G NR,138,66,0.4782608695652174,CUDA BP-OSD,bpsk,8.0,NA,10000.0,0.0,NA,NA,NA,NA,29.4,7423.09,NA,NA,82.3,208.92,NA,0.0481,0.019,throughput-only OK: ; active_sc=552.0
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_nr_ldpc_polar_mcs_ebn0_0_2_16_20260602_215345\offline_gpu\LDPC_5G_BG1_N128_K64_H_bpsk_cuda-bp-osd_EbN0_10dB.log,new_nr_throughput,NR-LDPC,LDPC_5G_BG1_N128_K64_H,LDPC,5G NR,138,66,0.4782608695652174,CUDA BP-OSD,bpsk,10.0,NA,10000.0,0.0,NA,NA,NA,NA,31.31,7905.63,NA,NA,84.19,298.01,NA,0.047,0.0133,throughput-only OK: ; active_sc=552.0
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_nr_ldpc_polar_mcs_ebn0_0_2_16_20260602_215345\offline_gpu\LDPC_5G_BG1_N128_K64_H_bpsk_cuda-bp-osd_EbN0_12dB.log,new_nr_throughput,NR-LDPC,LDPC_5G_BG1_N128_K64_H,LDPC,5G NR,138,66,0.4782608695652174,CUDA BP-OSD,bpsk,12.0,NA,10000.0,0.0,NA,NA,NA,NA,32.47,8198.54,NA,NA,84.81,382.12,NA,0.0467,0.0104,throughput-only OK: ; active_sc=552.0
